"season"	"bin_x"	"bin_y"	"n"
"2009-10"	47	11	30
"2009-10"	47	12	25
"2009-10"	47	13	27
"2009-10"	47	14	16
"2009-10"	47	15	21
"2009-10"	47	16	12
"2009-10"	47	17	7
"2009-10"	47	18	47
"2009-10"	47	19	161
"2009-10"	47	20	183
"2009-10"	47	21	183
"2009-10"	47	22	60
"2009-10"	47	23	36
"2009-10"	47	24	21
"2009-10"	47	25	7
"2009-10"	47	26	3
"2009-10"	47	27	3
"2009-10"	47	28	1
"2009-10"	47	29	1
"2009-10"	47	31	3
"2009-10"	47	32	1
"2009-10"	47	36	1
"2009-10"	47	39	1
"2009-10"	47	41	2
"2009-10"	47	42	1
"2009-10"	47	43	1
"2009-10"	47	51	1
"2009-10"	47	52	1
"2009-10"	47	53	1
"2009-10"	47	70	1
"2009-10"	48	3	1
"2009-10"	48	4	5
"2009-10"	48	5	28
"2009-10"	48	6	46
"2009-10"	48	7	40
"2009-10"	48	8	24
"2009-10"	48	9	16
"2009-10"	48	10	14
"2009-10"	48	11	8
"2009-10"	48	12	8
"2009-10"	48	13	5
"2009-10"	48	14	10
"2009-10"	48	15	16
"2009-10"	48	16	40
"2009-10"	48	17	123
"2009-10"	48	18	225
"2009-10"	48	19	217
"2009-10"	48	20	111
"2009-10"	48	21	54
"2009-10"	48	22	23
"2009-10"	48	23	12
"2009-10"	48	24	5
"2009-10"	48	25	1
"2009-10"	48	26	1
"2009-10"	48	28	1
"2009-10"	48	29	1
"2009-10"	48	35	1
"2009-10"	48	43	1
"2009-10"	48	44	6
"2009-10"	48	45	2
"2009-10"	48	46	1
"2009-10"	48	47	1
"2009-10"	48	51	2
"2009-10"	48	71	1
"2009-10"	48	87	1
"2009-10"	49	2	1
"2009-10"	49	3	17
"2009-10"	49	4	86
"2009-10"	49	5	267
"2009-10"	49	6	548
"2009-10"	49	7	394
"2009-10"	49	8	292
"2009-10"	49	9	224
"2009-10"	49	10	124
"2009-10"	49	11	103
"2009-10"	49	12	99
"2009-10"	49	13	68
"2009-10"	49	14	56
"2009-10"	49	15	96
"2009-10"	49	16	100
"2009-10"	49	17	107
"2009-10"	49	18	95
"2009-10"	49	19	45
"2009-10"	49	20	14
"2009-10"	49	21	8
"2009-10"	49	22	1
"2009-10"	49	24	1
"2009-10"	49	28	1
"2009-10"	49	31	1
"2009-10"	49	39	1
"2009-10"	49	44	2
"2009-10"	49	46	1
"2009-10"	49	50	1
"2009-10"	49	74	1
"2009-10"	49	85	1
"2009-10"	50	2	3
"2009-10"	50	3	26
"2009-10"	50	4	139
"2009-10"	50	5	328
"2009-10"	50	6	631
"2009-10"	50	7	455
"2009-10"	50	8	392
"2009-10"	50	9	321
"2009-10"	50	10	180
"2009-10"	50	11	137
"2009-10"	50	12	130
"2009-10"	50	13	79
"2009-10"	50	14	77
"2009-10"	50	15	50
"2009-10"	50	16	33
"2009-10"	50	17	22
"2009-10"	50	18	19
"2009-10"	50	19	4
"2009-10"	50	20	1
"2009-10"	50	22	1
"2009-10"	50	47	1
"2009-10"	51	2	1
"2009-10"	51	3	9
"2009-10"	51	4	17
"2009-10"	51	5	48
"2009-10"	51	6	80
"2009-10"	51	7	51
"2009-10"	51	8	71
"2009-10"	51	9	70
"2009-10"	51	10	39
"2009-10"	51	11	25
"2009-10"	51	12	20
"2009-10"	51	13	10
"2009-10"	51	14	5
"2009-10"	51	15	8
"2009-10"	51	16	1
"2009-10"	51	18	1
"2009-10"	51	19	1
"2010-11"	1	2	1
"2010-11"	1	3	6
"2010-11"	1	4	23
"2010-11"	1	5	29
"2010-11"	1	6	47
"2010-11"	1	7	30
"2010-11"	1	8	26
"2010-11"	1	9	18
"2010-11"	1	10	9
"2010-11"	1	11	2
"2010-11"	1	12	8
"2010-11"	1	13	9
"2010-11"	1	14	4
"2010-11"	1	15	1
"2010-11"	1	17	2
"2010-11"	1	19	1
"2010-11"	2	2	10
"2010-11"	2	3	56
"2010-11"	2	4	164
"2010-11"	2	5	346
"2010-11"	2	6	643
"2010-11"	2	7	497
"2010-11"	2	8	412
"2010-11"	2	9	327
"2010-11"	2	10	184
"2010-11"	2	11	139
"2010-11"	2	12	99
"2010-11"	2	13	96
"2010-11"	2	14	42
"2010-11"	2	15	56
"2010-11"	2	16	33
"2010-11"	2	17	20
"2010-11"	2	18	8
"2010-11"	2	19	6
"2010-11"	2	20	3
"2010-11"	2	21	2
"2010-11"	2	22	1
"2010-11"	2	28	1
"2010-11"	2	39	1
"2010-11"	3	1	1
"2010-11"	3	2	20
"2010-11"	3	3	43
"2010-11"	3	4	196
"2010-11"	3	5	375
"2010-11"	3	6	797
"2010-11"	3	7	537
"2010-11"	3	8	392
"2010-11"	3	9	324
"2010-11"	3	10	152
"2010-11"	3	11	117
"2010-11"	3	12	123
"2010-11"	3	13	116
"2010-11"	3	14	54
"2010-11"	3	15	130
"2010-11"	3	16	118
"2010-11"	3	17	92
"2010-11"	3	18	81
"2010-11"	3	19	45
"2010-11"	3	20	10
"2010-11"	3	21	8
"2010-11"	3	22	2
"2010-11"	3	23	3
"2010-11"	3	24	1
"2010-11"	3	45	1
"2010-11"	3	50	1
"2010-11"	3	51	1
"2010-11"	3	53	1
"2010-11"	4	3	1
"2010-11"	4	4	4
"2010-11"	4	5	8
"2010-11"	4	6	29
"2010-11"	4	7	25
"2010-11"	4	8	16
"2010-11"	4	9	17
"2010-11"	4	10	10
"2010-11"	4	11	10
"2010-11"	4	12	8
"2010-11"	4	13	5
"2010-11"	4	14	7
"2010-11"	4	15	14
"2010-11"	4	16	86
"2010-11"	4	17	151
"2010-11"	4	18	248
"2010-11"	4	19	142
"2010-11"	4	20	83
"2010-11"	4	21	45
"2010-11"	4	22	9
"2010-11"	4	23	5
"2010-11"	4	24	7
"2010-11"	4	25	2
"2010-11"	4	29	1
"2010-11"	4	30	1
"2010-11"	4	31	1
"2010-11"	4	32	1
"2010-11"	4	33	1
"2010-11"	4	38	1
"2010-11"	4	44	1
"2010-11"	4	45	1
"2010-11"	4	46	3
"2010-11"	4	47	1
"2010-11"	4	69	1
"2010-11"	5	2	3
"2010-11"	5	3	4
"2010-11"	5	4	33
"2010-11"	5	5	52
"2010-11"	5	6	109
"2010-11"	5	7	111
"2010-11"	5	8	90
"2010-11"	5	9	68
"2010-11"	5	10	32
"2010-11"	5	11	42
"2010-11"	5	12	32
"2010-11"	5	13	23
"2010-11"	5	14	30
"2010-11"	5	15	21
"2010-11"	5	16	6
"2010-11"	5	17	17
"2010-11"	5	18	116
"2010-11"	5	19	215
"2010-11"	5	20	270
"2010-11"	5	21	189
"2010-11"	5	22	72
"2010-11"	5	23	36
"2010-11"	5	24	18
"2010-11"	5	25	9
"2010-11"	5	26	2
"2010-11"	5	28	2
"2010-11"	5	31	1
"2010-11"	5	32	2
"2010-11"	5	34	1
"2010-11"	5	36	1
"2010-11"	5	40	1
"2010-11"	5	41	1
"2010-11"	5	42	2
"2010-11"	5	44	1
"2010-11"	5	45	1
"2010-11"	5	47	1
"2010-11"	5	57	1
"2010-11"	5	71	1
"2010-11"	5	73	1
"2010-11"	5	74	1
"2010-11"	6	2	9
"2010-11"	6	3	12
"2010-11"	6	4	37
"2010-11"	6	5	67
"2010-11"	6	6	130
"2010-11"	6	7	111
"2010-11"	6	8	90
"2010-11"	6	9	66
"2010-11"	6	10	47
"2010-11"	6	11	43
"2010-11"	6	12	53
"2010-11"	6	13	47
"2010-11"	6	14	46
"2010-11"	6	15	50
"2010-11"	6	16	19
"2010-11"	6	17	14
"2010-11"	6	18	11
"2010-11"	6	19	31
"2010-11"	6	20	167
"2010-11"	6	21	310
"2010-11"	6	22	186
"2010-11"	6	23	99
"2010-11"	6	24	53
"2010-11"	6	25	19
"2010-11"	6	26	10
"2010-11"	6	27	5
"2010-11"	6	28	5
"2010-11"	6	34	1
"2010-11"	6	35	1
"2010-11"	6	39	1
"2010-11"	6	40	1
"2010-11"	6	42	2
"2010-11"	6	43	2
"2010-11"	6	44	3
"2010-11"	6	46	2
"2010-11"	6	52	1
"2010-11"	6	54	2
"2010-11"	6	56	1
"2010-11"	6	59	1
"2010-11"	6	62	1
"2010-11"	6	66	2
"2010-11"	6	69	1
"2010-11"	6	72	1
"2010-11"	7	1	4
"2010-11"	7	2	4
"2010-11"	7	3	16
"2010-11"	7	4	41
"2010-11"	7	5	77
"2010-11"	7	6	166
"2010-11"	7	7	120
"2010-11"	7	8	82
"2010-11"	7	9	80
"2010-11"	7	10	50
"2010-11"	7	11	47
"2010-11"	7	12	50
"2010-11"	7	13	52
"2010-11"	7	14	63
"2010-11"	7	15	61
"2010-11"	7	16	46
"2010-11"	7	17	31
"2010-11"	7	18	19
"2010-11"	7	19	17
"2010-11"	7	20	12
"2010-11"	7	21	194
"2010-11"	7	22	245
"2010-11"	7	23	211
"2010-11"	7	24	144
"2010-11"	7	25	61
"2010-11"	7	26	19
"2010-11"	7	27	15
"2010-11"	7	28	2
"2010-11"	7	29	1
"2010-11"	7	31	1
"2010-11"	7	32	1
"2010-11"	7	34	1
"2010-11"	7	39	2
"2010-11"	7	41	1
"2010-11"	7	42	1
"2010-11"	7	43	2
"2010-11"	7	45	1
"2010-11"	7	47	1
"2010-11"	7	57	1
"2010-11"	7	60	1
"2010-11"	7	63	1
"2010-11"	7	65	2
"2010-11"	7	66	1
"2010-11"	7	71	1
"2010-11"	7	74	1
"2010-11"	7	85	1
"2010-11"	8	1	1
"2010-11"	8	2	14
"2010-11"	8	3	25
"2010-11"	8	4	60
"2010-11"	8	5	91
"2010-11"	8	6	251
"2010-11"	8	7	180
"2010-11"	8	8	148
"2010-11"	8	9	134
"2010-11"	8	10	95
"2010-11"	8	11	82
"2010-11"	8	12	93
"2010-11"	8	13	107
"2010-11"	8	14	87
"2010-11"	8	15	103
"2010-11"	8	16	72
"2010-11"	8	17	60
"2010-11"	8	18	70
"2010-11"	8	19	37
"2010-11"	8	20	15
"2010-11"	8	21	14
"2010-11"	8	22	170
"2010-11"	8	23	334
"2010-11"	8	24	320
"2010-11"	8	25	132
"2010-11"	8	26	94
"2010-11"	8	27	32
"2010-11"	8	28	13
"2010-11"	8	29	5
"2010-11"	8	30	4
"2010-11"	8	31	1
"2010-11"	8	32	1
"2010-11"	8	33	2
"2010-11"	8	37	1
"2010-11"	8	38	1
"2010-11"	8	39	3
"2010-11"	8	41	5
"2010-11"	8	42	1
"2010-11"	8	43	2
"2010-11"	8	44	2
"2010-11"	8	45	2
"2010-11"	8	46	3
"2010-11"	8	47	2
"2010-11"	8	50	1
"2010-11"	8	51	2
"2010-11"	8	53	1
"2010-11"	8	54	3
"2010-11"	8	56	1
"2010-11"	8	59	1
"2010-11"	8	64	1
"2010-11"	8	66	1
"2010-11"	8	69	1
"2010-11"	8	74	1
"2010-11"	8	82	1
"2010-11"	8	89	1
"2010-11"	9	1	3
"2010-11"	9	2	14
"2010-11"	9	3	37
"2010-11"	9	4	58
"2010-11"	9	5	106
"2010-11"	9	6	247
"2010-11"	9	7	213
"2010-11"	9	8	168
"2010-11"	9	9	151
"2010-11"	9	10	96
"2010-11"	9	11	104
"2010-11"	9	12	112
"2010-11"	9	13	88
"2010-11"	9	14	94
"2010-11"	9	15	120
"2010-11"	9	16	84
"2010-11"	9	17	93
"2010-11"	9	18	73
"2010-11"	9	19	62
"2010-11"	9	20	40
"2010-11"	9	21	28
"2010-11"	9	22	4
"2010-11"	9	23	124
"2010-11"	9	24	400
"2010-11"	9	25	278
"2010-11"	9	26	148
"2010-11"	9	27	78
"2010-11"	9	28	35
"2010-11"	9	29	12
"2010-11"	9	30	4
"2010-11"	9	31	4
"2010-11"	9	33	3
"2010-11"	9	35	1
"2010-11"	9	36	2
"2010-11"	9	37	2
"2010-11"	9	38	1
"2010-11"	9	39	2
"2010-11"	9	40	1
"2010-11"	9	41	1
"2010-11"	9	43	1
"2010-11"	9	44	1
"2010-11"	9	49	1
"2010-11"	9	50	2
"2010-11"	9	57	1
"2010-11"	9	58	1
"2010-11"	9	60	1
"2010-11"	9	62	1
"2010-11"	9	68	1
"2010-11"	9	76	1
"2010-11"	9	94	1
"2010-11"	10	1	6
"2010-11"	10	2	9
"2010-11"	10	3	11
"2010-11"	10	4	37
"2010-11"	10	5	84
"2010-11"	10	6	221
"2010-11"	10	7	203
"2010-11"	10	8	183
"2010-11"	10	9	161
"2010-11"	10	10	125
"2010-11"	10	11	114
"2010-11"	10	12	141
"2010-11"	10	13	110
"2010-11"	10	14	168
"2010-11"	10	15	157
"2010-11"	10	16	130
"2010-11"	10	17	108
"2010-11"	10	18	143
"2010-11"	10	19	115
"2010-11"	10	20	74
"2010-11"	10	21	69
"2010-11"	10	22	34
"2010-11"	10	23	13
"2010-11"	10	24	215
"2010-11"	10	25	344
"2010-11"	10	26	255
"2010-11"	10	27	142
"2010-11"	10	28	48
"2010-11"	10	29	20
"2010-11"	10	30	4
"2010-11"	10	31	2
"2010-11"	10	32	1
"2010-11"	10	37	2
"2010-11"	10	38	2
"2010-11"	10	39	1
"2010-11"	10	40	1
"2010-11"	10	41	2
"2010-11"	10	43	1
"2010-11"	10	45	5
"2010-11"	10	47	1
"2010-11"	10	48	1
"2010-11"	10	57	1
"2010-11"	10	58	1
"2010-11"	10	59	2
"2010-11"	10	60	1
"2010-11"	10	61	2
"2010-11"	10	84	1
"2010-11"	10	86	1
"2010-11"	11	1	4
"2010-11"	11	2	3
"2010-11"	11	3	13
"2010-11"	11	4	40
"2010-11"	11	5	101
"2010-11"	11	6	190
"2010-11"	11	7	175
"2010-11"	11	8	158
"2010-11"	11	9	148
"2010-11"	11	10	131
"2010-11"	11	11	127
"2010-11"	11	12	151
"2010-11"	11	13	152
"2010-11"	11	14	129
"2010-11"	11	15	165
"2010-11"	11	16	172
"2010-11"	11	17	161
"2010-11"	11	18	178
"2010-11"	11	19	172
"2010-11"	11	20	130
"2010-11"	11	21	111
"2010-11"	11	22	63
"2010-11"	11	23	28
"2010-11"	11	24	16
"2010-11"	11	25	234
"2010-11"	11	26	367
"2010-11"	11	27	258
"2010-11"	11	28	118
"2010-11"	11	29	41
"2010-11"	11	30	12
"2010-11"	11	31	6
"2010-11"	11	32	2
"2010-11"	11	33	2
"2010-11"	11	34	1
"2010-11"	11	37	1
"2010-11"	11	39	2
"2010-11"	11	41	1
"2010-11"	11	42	2
"2010-11"	11	44	1
"2010-11"	11	45	1
"2010-11"	11	46	1
"2010-11"	11	47	1
"2010-11"	11	50	1
"2010-11"	11	51	1
"2010-11"	11	52	3
"2010-11"	11	53	1
"2010-11"	11	54	1
"2010-11"	11	58	2
"2010-11"	11	59	1
"2010-11"	11	61	2
"2010-11"	11	62	1
"2010-11"	11	63	1
"2010-11"	11	71	1
"2010-11"	11	74	1
"2010-11"	11	76	1
"2010-11"	11	89	1
"2010-11"	12	1	2
"2010-11"	12	2	4
"2010-11"	12	3	6
"2010-11"	12	4	26
"2010-11"	12	5	47
"2010-11"	12	6	148
"2010-11"	12	7	133
"2010-11"	12	8	108
"2010-11"	12	9	100
"2010-11"	12	10	102
"2010-11"	12	11	99
"2010-11"	12	12	101
"2010-11"	12	13	92
"2010-11"	12	14	103
"2010-11"	12	15	118
"2010-11"	12	16	117
"2010-11"	12	17	132
"2010-11"	12	18	183
"2010-11"	12	19	150
"2010-11"	12	20	140
"2010-11"	12	21	130
"2010-11"	12	22	50
"2010-11"	12	23	51
"2010-11"	12	24	17
"2010-11"	12	25	34
"2010-11"	12	26	209
"2010-11"	12	27	310
"2010-11"	12	28	152
"2010-11"	12	29	65
"2010-11"	12	30	29
"2010-11"	12	31	7
"2010-11"	12	32	1
"2010-11"	12	34	1
"2010-11"	12	35	1
"2010-11"	12	36	1
"2010-11"	12	37	2
"2010-11"	12	39	1
"2010-11"	12	40	2
"2010-11"	12	42	1
"2010-11"	12	43	1
"2010-11"	12	45	1
"2010-11"	12	47	1
"2010-11"	12	51	1
"2010-11"	12	52	1
"2010-11"	12	54	1
"2010-11"	12	56	1
"2010-11"	12	58	1
"2010-11"	12	64	1
"2010-11"	12	65	1
"2010-11"	12	72	1
"2010-11"	12	76	1
"2010-11"	12	77	1
"2010-11"	12	83	1
"2010-11"	12	87	1
"2010-11"	13	2	7
"2010-11"	13	3	13
"2010-11"	13	4	22
"2010-11"	13	5	48
"2010-11"	13	6	108
"2010-11"	13	7	128
"2010-11"	13	8	114
"2010-11"	13	9	111
"2010-11"	13	10	92
"2010-11"	13	11	75
"2010-11"	13	12	81
"2010-11"	13	13	61
"2010-11"	13	14	106
"2010-11"	13	15	90
"2010-11"	13	16	92
"2010-11"	13	17	113
"2010-11"	13	18	163
"2010-11"	13	19	172
"2010-11"	13	20	132
"2010-11"	13	21	158
"2010-11"	13	22	78
"2010-11"	13	23	63
"2010-11"	13	24	49
"2010-11"	13	25	18
"2010-11"	13	26	67
"2010-11"	13	27	308
"2010-11"	13	28	211
"2010-11"	13	29	104
"2010-11"	13	30	31
"2010-11"	13	31	9
"2010-11"	13	32	3
"2010-11"	13	33	5
"2010-11"	13	34	1
"2010-11"	13	36	1
"2010-11"	13	37	1
"2010-11"	13	39	2
"2010-11"	13	40	1
"2010-11"	13	43	1
"2010-11"	13	44	1
"2010-11"	13	45	1
"2010-11"	13	46	1
"2010-11"	13	47	2
"2010-11"	13	53	1
"2010-11"	13	55	1
"2010-11"	13	61	1
"2010-11"	13	62	1
"2010-11"	13	66	1
"2010-11"	13	67	1
"2010-11"	13	68	1
"2010-11"	13	72	1
"2010-11"	13	74	1
"2010-11"	13	88	1
"2010-11"	14	1	1
"2010-11"	14	2	2
"2010-11"	14	3	5
"2010-11"	14	4	17
"2010-11"	14	5	41
"2010-11"	14	6	148
"2010-11"	14	7	118
"2010-11"	14	8	117
"2010-11"	14	9	118
"2010-11"	14	10	94
"2010-11"	14	11	90
"2010-11"	14	12	91
"2010-11"	14	13	84
"2010-11"	14	14	77
"2010-11"	14	15	117
"2010-11"	14	16	95
"2010-11"	14	17	96
"2010-11"	14	18	163
"2010-11"	14	19	198
"2010-11"	14	20	163
"2010-11"	14	21	217
"2010-11"	14	22	139
"2010-11"	14	23	113
"2010-11"	14	24	72
"2010-11"	14	25	42
"2010-11"	14	26	13
"2010-11"	14	27	195
"2010-11"	14	28	284
"2010-11"	14	29	163
"2010-11"	14	30	68
"2010-11"	14	31	22
"2010-11"	14	32	4
"2010-11"	14	33	3
"2010-11"	14	34	2
"2010-11"	14	35	1
"2010-11"	14	36	2
"2010-11"	14	38	1
"2010-11"	14	40	1
"2010-11"	14	41	2
"2010-11"	14	42	1
"2010-11"	14	46	1
"2010-11"	14	52	2
"2010-11"	14	56	1
"2010-11"	14	58	1
"2010-11"	14	59	2
"2010-11"	14	61	2
"2010-11"	14	63	2
"2010-11"	14	76	1
"2010-11"	14	78	1
"2010-11"	14	79	1
"2010-11"	15	2	2
"2010-11"	15	3	1
"2010-11"	15	4	17
"2010-11"	15	5	35
"2010-11"	15	6	118
"2010-11"	15	7	121
"2010-11"	15	8	98
"2010-11"	15	9	122
"2010-11"	15	10	85
"2010-11"	15	11	86
"2010-11"	15	12	73
"2010-11"	15	13	61
"2010-11"	15	14	65
"2010-11"	15	15	70
"2010-11"	15	16	66
"2010-11"	15	17	81
"2010-11"	15	18	104
"2010-11"	15	19	125
"2010-11"	15	20	142
"2010-11"	15	21	187
"2010-11"	15	22	117
"2010-11"	15	23	97
"2010-11"	15	24	75
"2010-11"	15	25	34
"2010-11"	15	26	12
"2010-11"	15	27	41
"2010-11"	15	28	209
"2010-11"	15	29	189
"2010-11"	15	30	106
"2010-11"	15	31	22
"2010-11"	15	32	15
"2010-11"	15	33	8
"2010-11"	15	34	1
"2010-11"	15	35	1
"2010-11"	15	36	1
"2010-11"	15	45	1
"2010-11"	15	46	1
"2010-11"	15	49	1
"2010-11"	15	50	1
"2010-11"	15	60	1
"2010-11"	15	61	2
"2010-11"	15	65	1
"2010-11"	15	74	1
"2010-11"	16	3	5
"2010-11"	16	4	14
"2010-11"	16	5	26
"2010-11"	16	6	114
"2010-11"	16	7	153
"2010-11"	16	8	127
"2010-11"	16	9	130
"2010-11"	16	10	114
"2010-11"	16	11	71
"2010-11"	16	12	71
"2010-11"	16	13	57
"2010-11"	16	14	56
"2010-11"	16	15	65
"2010-11"	16	16	43
"2010-11"	16	17	55
"2010-11"	16	18	83
"2010-11"	16	19	120
"2010-11"	16	20	153
"2010-11"	16	21	165
"2010-11"	16	22	128
"2010-11"	16	23	129
"2010-11"	16	24	72
"2010-11"	16	25	49
"2010-11"	16	26	30
"2010-11"	16	27	12
"2010-11"	16	28	108
"2010-11"	16	29	191
"2010-11"	16	30	120
"2010-11"	16	31	33
"2010-11"	16	32	12
"2010-11"	16	33	5
"2010-11"	16	35	1
"2010-11"	16	37	1
"2010-11"	16	39	1
"2010-11"	16	45	2
"2010-11"	16	46	1
"2010-11"	16	50	2
"2010-11"	16	52	1
"2010-11"	16	53	1
"2010-11"	16	57	1
"2010-11"	16	58	1
"2010-11"	16	59	1
"2010-11"	16	60	1
"2010-11"	16	70	2
"2010-11"	16	84	1
"2010-11"	17	2	2
"2010-11"	17	3	3
"2010-11"	17	4	15
"2010-11"	17	5	30
"2010-11"	17	6	126
"2010-11"	17	7	161
"2010-11"	17	8	154
"2010-11"	17	9	167
"2010-11"	17	10	107
"2010-11"	17	11	109
"2010-11"	17	12	86
"2010-11"	17	13	60
"2010-11"	17	14	49
"2010-11"	17	15	46
"2010-11"	17	16	50
"2010-11"	17	17	45
"2010-11"	17	18	88
"2010-11"	17	19	114
"2010-11"	17	20	151
"2010-11"	17	21	145
"2010-11"	17	22	125
"2010-11"	17	23	125
"2010-11"	17	24	95
"2010-11"	17	25	75
"2010-11"	17	26	33
"2010-11"	17	27	20
"2010-11"	17	28	40
"2010-11"	17	29	225
"2010-11"	17	30	178
"2010-11"	17	31	48
"2010-11"	17	32	14
"2010-11"	17	33	4
"2010-11"	17	34	2
"2010-11"	17	35	1
"2010-11"	17	41	1
"2010-11"	17	43	1
"2010-11"	17	47	3
"2010-11"	17	49	1
"2010-11"	17	50	2
"2010-11"	17	51	1
"2010-11"	17	52	1
"2010-11"	17	55	1
"2010-11"	17	57	2
"2010-11"	17	65	1
"2010-11"	17	68	1
"2010-11"	17	76	1
"2010-11"	17	77	1
"2010-11"	18	2	3
"2010-11"	18	3	3
"2010-11"	18	4	8
"2010-11"	18	5	26
"2010-11"	18	6	116
"2010-11"	18	7	163
"2010-11"	18	8	143
"2010-11"	18	9	168
"2010-11"	18	10	112
"2010-11"	18	11	96
"2010-11"	18	12	75
"2010-11"	18	13	50
"2010-11"	18	14	39
"2010-11"	18	15	50
"2010-11"	18	16	36
"2010-11"	18	17	33
"2010-11"	18	18	69
"2010-11"	18	19	112
"2010-11"	18	20	106
"2010-11"	18	21	126
"2010-11"	18	22	114
"2010-11"	18	23	125
"2010-11"	18	24	104
"2010-11"	18	25	46
"2010-11"	18	26	36
"2010-11"	18	27	25
"2010-11"	18	28	16
"2010-11"	18	29	108
"2010-11"	18	30	175
"2010-11"	18	31	60
"2010-11"	18	32	26
"2010-11"	18	33	4
"2010-11"	18	36	1
"2010-11"	18	37	1
"2010-11"	18	38	1
"2010-11"	18	40	1
"2010-11"	18	41	1
"2010-11"	18	42	2
"2010-11"	18	46	1
"2010-11"	18	50	1
"2010-11"	18	70	1
"2010-11"	18	73	1
"2010-11"	19	1	1
"2010-11"	19	3	3
"2010-11"	19	4	7
"2010-11"	19	5	34
"2010-11"	19	6	139
"2010-11"	19	7	202
"2010-11"	19	8	224
"2010-11"	19	9	222
"2010-11"	19	10	158
"2010-11"	19	11	115
"2010-11"	19	12	120
"2010-11"	19	13	77
"2010-11"	19	14	78
"2010-11"	19	15	59
"2010-11"	19	16	46
"2010-11"	19	17	56
"2010-11"	19	18	76
"2010-11"	19	19	76
"2010-11"	19	20	83
"2010-11"	19	21	108
"2010-11"	19	22	109
"2010-11"	19	23	111
"2010-11"	19	24	136
"2010-11"	19	25	79
"2010-11"	19	26	57
"2010-11"	19	27	39
"2010-11"	19	28	7
"2010-11"	19	29	71
"2010-11"	19	30	188
"2010-11"	19	31	74
"2010-11"	19	32	25
"2010-11"	19	33	12
"2010-11"	19	34	2
"2010-11"	19	35	2
"2010-11"	19	44	1
"2010-11"	19	45	1
"2010-11"	19	47	1
"2010-11"	19	49	1
"2010-11"	19	52	1
"2010-11"	19	55	1
"2010-11"	19	64	1
"2010-11"	19	76	1
"2010-11"	19	83	1
"2010-11"	19	87	1
"2010-11"	20	2	1
"2010-11"	20	3	3
"2010-11"	20	4	10
"2010-11"	20	5	24
"2010-11"	20	6	158
"2010-11"	20	7	224
"2010-11"	20	8	298
"2010-11"	20	9	309
"2010-11"	20	10	202
"2010-11"	20	11	205
"2010-11"	20	12	154
"2010-11"	20	13	113
"2010-11"	20	14	85
"2010-11"	20	15	84
"2010-11"	20	16	81
"2010-11"	20	17	61
"2010-11"	20	18	93
"2010-11"	20	19	55
"2010-11"	20	20	74
"2010-11"	20	21	92
"2010-11"	20	22	109
"2010-11"	20	23	136
"2010-11"	20	24	138
"2010-11"	20	25	96
"2010-11"	20	26	67
"2010-11"	20	27	39
"2010-11"	20	28	14
"2010-11"	20	29	40
"2010-11"	20	30	191
"2010-11"	20	31	102
"2010-11"	20	32	33
"2010-11"	20	33	6
"2010-11"	20	34	1
"2010-11"	20	35	3
"2010-11"	20	36	1
"2010-11"	20	40	1
"2010-11"	20	50	1
"2010-11"	20	55	1
"2010-11"	20	78	1
"2010-11"	21	3	1
"2010-11"	21	4	8
"2010-11"	21	5	25
"2010-11"	21	6	157
"2010-11"	21	7	263
"2010-11"	21	8	296
"2010-11"	21	9	256
"2010-11"	21	10	173
"2010-11"	21	11	161
"2010-11"	21	12	144
"2010-11"	21	13	85
"2010-11"	21	14	82
"2010-11"	21	15	81
"2010-11"	21	16	56
"2010-11"	21	17	59
"2010-11"	21	18	53
"2010-11"	21	19	35
"2010-11"	21	20	41
"2010-11"	21	21	89
"2010-11"	21	22	67
"2010-11"	21	23	98
"2010-11"	21	24	119
"2010-11"	21	25	80
"2010-11"	21	26	53
"2010-11"	21	27	34
"2010-11"	21	28	17
"2010-11"	21	29	15
"2010-11"	21	30	145
"2010-11"	21	31	81
"2010-11"	21	32	37
"2010-11"	21	33	14
"2010-11"	21	34	3
"2010-11"	21	35	1
"2010-11"	21	36	2
"2010-11"	21	39	1
"2010-11"	21	41	1
"2010-11"	21	51	1
"2010-11"	21	55	1
"2010-11"	21	61	1
"2010-11"	22	3	2
"2010-11"	22	4	6
"2010-11"	22	5	50
"2010-11"	22	6	324
"2010-11"	22	7	364
"2010-11"	22	8	366
"2010-11"	22	9	322
"2010-11"	22	10	182
"2010-11"	22	11	175
"2010-11"	22	12	118
"2010-11"	22	13	82
"2010-11"	22	14	72
"2010-11"	22	15	65
"2010-11"	22	16	50
"2010-11"	22	17	40
"2010-11"	22	18	45
"2010-11"	22	19	32
"2010-11"	22	20	42
"2010-11"	22	21	68
"2010-11"	22	22	73
"2010-11"	22	23	85
"2010-11"	22	24	124
"2010-11"	22	25	71
"2010-11"	22	26	71
"2010-11"	22	27	37
"2010-11"	22	28	14
"2010-11"	22	29	8
"2010-11"	22	30	100
"2010-11"	22	31	105
"2010-11"	22	32	37
"2010-11"	22	33	13
"2010-11"	22	34	3
"2010-11"	22	36	2
"2010-11"	22	43	1
"2010-11"	22	44	1
"2010-11"	22	46	1
"2010-11"	22	54	1
"2010-11"	22	55	1
"2010-11"	22	56	1
"2010-11"	23	3	1
"2010-11"	23	4	21
"2010-11"	23	5	161
"2010-11"	23	6	1471
"2010-11"	23	7	1531
"2010-11"	23	8	717
"2010-11"	23	9	423
"2010-11"	23	10	279
"2010-11"	23	11	208
